customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
380,Customer 00380,customer00380@example.test,Canada,2023-12-20,Basic,119.01
381,Customer 00381,customer00381@example.test,United Kingdom,2020-12-01,Standard,5484.10
382,Customer 00382,customer00382@example.test,Germany,2022-11-25,Premium,3899.33
383,Customer 00383,customer00383@example.test,Germany,2020-09-16,Basic,9294.73
384,Customer 00384,customer00384@example.test,Australia,2020-08-29,Standard,8463.13
385,Customer 00385,customer00385@example.test,Germany,2022-05-29,Basic,669.74
386,Customer 00386,customer00386@example.test,Brazil,2021-06-22,Standard,4773.09
387,Customer 00387,customer00387@example.test,India,2022-11-12,Premium,5238.79
388,Customer 00388,customer00388@example.test,Canada,2024-10-25,Standard,1649.51
389,Customer 00389,customer00389@example.test,Brazil,2021-06-06,Basic,7068.66
390,Customer 00390,customer00390@example.test,Brazil,2024-01-20,Premium,7767.64
391,Customer 00391,customer00391@example.test,Australia,2022-11-08,Premium,9004.00
392,Customer 00392,customer00392@example.test,Australia,2024-11-02,Premium,482.15
393,Customer 00393,customer00393@example.test,India,2022-08-24,Standard,9649.27
394,Customer 00394,customer00394@example.test,Canada,2020-11-03,Premium,5797.20
395,Customer 00395,customer00395@example.test,Japan,2024-07-02,Premium,3374.33
396,Customer 00396,customer00396@example.test,Japan,2021-05-23,Basic,3354.76
397,Customer 00397,customer00397@example.test,Brazil,2021-07-09,Basic,3909.17
398,Customer 00398,customer00398@example.test,United States,2020-09-01,Basic,9457.53
399,Customer 00399,customer00399@example.test,Canada,2020-04-17,Premium,8434.09
400,Customer 00400,customer00400@example.test,Australia,2022-11-22,Standard,722.74
401,Customer 00401,customer00401@example.test,United Kingdom,2024-12-01,Standard,8111.02
402,Customer 00402,customer00402@example.test,Germany,2024-09-26,Standard,905.81
403,Customer 00403,customer00403@example.test,United Kingdom,2023-02-06,Premium,3868.39
404,Customer 00404,customer00404@example.test,Germany,2021-02-14,Basic,8226.15
405,Customer 00405,customer00405@example.test,France,2021-09-14,Standard,3861.62
406,Customer 00406,customer00406@example.test,United Kingdom,2023-04-26,Premium,7680.43
407,Customer 00407,customer00407@example.test,France,2023-01-24,Premium,66.87
408,Customer 00408,customer00408@example.test,Australia,2022-04-19,Premium,5678.51
409,Customer 00409,customer00409@example.test,Australia,2021-12-10,Standard,15.33
410,Customer 00410,customer00410@example.test,Japan,2024-04-03,Basic,7625.40
411,Customer 00411,customer00411@example.test,Brazil,2021-09-21,Premium,5555.50
412,Customer 00412,customer00412@example.test,Japan,2021-05-02,Standard,628.04
413,Customer 00413,customer00413@example.test,Germany,2020-10-18,Premium,460.32
414,Customer 00414,customer00414@example.test,United States,2021-04-19,Standard,7348.91
415,Customer 00415,customer00415@example.test,United Kingdom,2022-02-01,Basic,890.26
416,Customer 00416,customer00416@example.test,Brazil,2023-04-04,Basic,1399.99
417,Customer 00417,customer00417@example.test,Japan,2023-07-29,Premium,6206.47
418,Customer 00418,customer00418@example.test,Australia,2023-03-08,Standard,6946.22
419,Customer 00419,customer00419@example.test,France,2020-09-24,Standard,2736.68
420,Customer 00420,customer00420@example.test,India,2024-10-08,Standard,7347.64
421,Customer 00421,customer00421@example.test,India,2024-08-30,Standard,4747.51
422,Customer 00422,customer00422@example.test,France,2021-07-10,Premium,9893.88
423,Customer 00423,customer00423@example.test,Canada,2021-02-19,Basic,1142.66
424,Customer 00424,customer00424@example.test,Brazil,2020-11-14,Premium,4714.04
425,Customer 00425,customer00425@example.test,India,2022-08-12,Standard,1266.01
426,Customer 00426,customer00426@example.test,India,2023-01-02,Premium,4738.69
427,Customer 00427,customer00427@example.test,United Kingdom,2021-09-23,Standard,8938.92
428,Customer 00428,customer00428@example.test,Brazil,2020-09-02,Premium,8468.26
429,Customer 00429,customer00429@example.test,Germany,2023-11-06,Basic,7307.29
430,Customer 00430,customer00430@example.test,Australia,2023-05-20,Premium,8765.30
431,Customer 00431,customer00431@example.test,India,2024-10-20,Premium,956.43
432,Customer 00432,customer00432@example.test,France,2023-12-27,Standard,4154.92
433,Customer 00433,customer00433@example.test,Australia,2022-11-17,Basic,3133.57
434,Customer 00434,customer00434@example.test,Canada,2021-06-16,Premium,9983.45
435,Customer 00435,customer00435@example.test,United Kingdom,2022-04-08,Basic,7844.17
436,Customer 00436,customer00436@example.test,France,2023-01-31,Premium,4844.87
437,Customer 00437,customer00437@example.test,Canada,2020-07-27,Premium,125.37
438,Customer 00438,customer00438@example.test,France,2020-05-06,Premium,2077.57
439,Customer 00439,customer00439@example.test,Japan,2024-08-13,Standard,7196.22
440,Customer 00440,customer00440@example.test,Brazil,2023-07-14,Basic,6145.90
441,Customer 00441,customer00441@example.test,Brazil,2021-06-14,Premium,676.03
442,Customer 00442,customer00442@example.test,United Kingdom,2021-02-08,Premium,964.46
443,Customer 00443,customer00443@example.test,India,2024-10-01,Premium,447.70
444,Customer 00444,customer00444@example.test,Australia,2022-08-02,Premium,9690.22
445,Customer 00445,customer00445@example.test,Japan,2023-03-21,Basic,4141.86
446,Customer 00446,customer00446@example.test,Australia,2022-10-13,Standard,7164.00
447,Customer 00447,customer00447@example.test,Canada,2022-05-23,Standard,2251.46
448,Customer 00448,customer00448@example.test,Germany,2021-01-18,Standard,4676.76
449,Customer 00449,customer00449@example.test,Canada,2024-12-14,Premium,6439.37
450,Customer 00450,customer00450@example.test,France,2023-06-22,Basic,3094.40
451,Customer 00451,customer00451@example.test,Japan,2022-10-18,Basic,5023.00
452,Customer 00452,customer00452@example.test,Brazil,2020-05-04,Standard,4016.20
453,Customer 00453,customer00453@example.test,Japan,2020-10-08,Premium,6738.70
454,Customer 00454,customer00454@example.test,United States,2024-12-16,Premium,6613.93
455,Customer 00455,customer00455@example.test,United States,2024-06-30,Premium,4010.78
456,Customer 00456,customer00456@example.test,India,2024-05-20,Standard,5709.68
457,Customer 00457,customer00457@example.test,United Kingdom,2024-05-19,Standard,9570.11
458,Customer 00458,customer00458@example.test,United States,2023-03-04,Standard,4072.47
459,Customer 00459,customer00459@example.test,Canada,2021-07-07,Premium,3343.67
460,Customer 00460,customer00460@example.test,France,2023-05-07,Premium,9392.77
461,Customer 00461,customer00461@example.test,Germany,2024-07-18,Premium,8479.35
462,Customer 00462,customer00462@example.test,United States,2022-08-24,Standard,8040.92
463,Customer 00463,customer00463@example.test,France,2023-04-11,Premium,1049.98
464,Customer 00464,customer00464@example.test,France,2021-05-22,Standard,5596.14
465,Customer 00465,customer00465@example.test,Australia,2024-07-29,Premium,6036.56
466,Customer 00466,customer00466@example.test,Japan,2024-09-29,Standard,9806.34
467,Customer 00467,customer00467@example.test,Canada,2024-09-14,Premium,2480.41
468,Customer 00468,customer00468@example.test,India,2023-04-28,Basic,7315.14
469,Customer 00469,customer00469@example.test,Australia,2022-01-04,Basic,7345.91
470,Customer 00470,customer00470@example.test,Canada,2021-12-21,Basic,9944.36
471,Customer 00471,customer00471@example.test,United Kingdom,2021-01-20,Basic,3240.65
472,Customer 00472,customer00472@example.test,United Kingdom,2020-12-25,Premium,946.41
473,Customer 00473,customer00473@example.test,France,2020-04-25,Basic,2294.37
474,Customer 00474,customer00474@example.test,United States,2020-02-10,Standard,7.16
475,Customer 00475,customer00475@example.test,France,2021-11-10,Premium,3573.11
476,Customer 00476,customer00476@example.test,Canada,2024-01-08,Standard,624.48
477,Customer 00477,customer00477@example.test,Canada,2020-02-14,Basic,7389.27
478,Customer 00478,customer00478@example.test,Brazil,2020-10-17,Basic,9024.77
479,Customer 00479,customer00479@example.test,Brazil,2022-01-17,Standard,7387.61
480,Customer 00480,customer00480@example.test,Japan,2023-09-18,Basic,1059.39
481,Customer 00481,customer00481@example.test,Germany,2021-11-20,Standard,1430.79
482,Customer 00482,customer00482@example.test,Japan,2020-11-18,Basic,5108.66
483,Customer 00483,customer00483@example.test,India,2023-08-22,Premium,7415.35
484,Customer 00484,customer00484@example.test,India,2023-02-24,Premium,6978.60
485,Customer 00485,customer00485@example.test,Canada,2023-04-21,Standard,3217.27
486,Customer 00486,customer00486@example.test,Germany,2024-02-12,Premium,1863.40
487,Customer 00487,customer00487@example.test,Australia,2024-02-01,Basic,9947.82
488,Customer 00488,customer00488@example.test,Japan,2023-03-19,Basic,339.55
489,Customer 00489,customer00489@example.test,India,2021-01-07,Basic,2316.25
490,Customer 00490,customer00490@example.test,Brazil,2023-08-02,Standard,1474.75
491,Customer 00491,customer00491@example.test,Brazil,2021-11-09,Premium,3636.56
492,Customer 00492,customer00492@example.test,Canada,2021-10-16,Basic,9283.25
493,Customer 00493,customer00493@example.test,India,2020-06-30,Standard,119.49
494,Customer 00494,customer00494@example.test,France,2021-06-27,Premium,7268.47
495,Customer 00495,customer00495@example.test,India,2020-05-18,Standard,8252.50
496,Customer 00496,customer00496@example.test,Australia,2020-08-09,Premium,4046.84
497,Customer 00497,customer00497@example.test,Japan,2022-06-16,Premium,9275.19
498,Customer 00498,customer00498@example.test,United Kingdom,2022-04-27,Standard,3682.92
499,Customer 00499,customer00499@example.test,Japan,2023-01-23,Premium,8690.67
500,Customer 00500,customer00500@example.test,France,2022-09-08,Premium,4732.09
501,Customer 00501,customer00501@example.test,Australia,2020-05-30,Standard,210.53
502,Customer 00502,customer00502@example.test,Germany,2021-10-14,Premium,778.04
503,Customer 00503,customer00503@example.test,Canada,2021-12-01,Standard,1687.20
504,Customer 00504,customer00504@example.test,Brazil,2024-02-08,Basic,9875.84
505,Customer 00505,customer00505@example.test,India,2020-07-09,Basic,6434.53
506,Customer 00506,customer00506@example.test,Australia,2022-09-15,Standard,9882.22
507,Customer 00507,customer00507@example.test,Canada,2023-08-31,Basic,9329.73
508,Customer 00508,customer00508@example.test,Canada,2022-06-08,Premium,1061.76
509,Customer 00509,customer00509@example.test,France,2021-11-09,Premium,4291.61
510,Customer 00510,customer00510@example.test,United States,2023-11-28,Basic,9705.34
511,Customer 00511,customer00511@example.test,United States,2024-02-03,Standard,6926.87
512,Customer 00512,customer00512@example.test,Germany,2021-07-30,Premium,1005.75
513,Customer 00513,customer00513@example.test,Japan,2020-04-11,Basic,5763.63
514,Customer 00514,customer00514@example.test,United Kingdom,2024-09-16,Premium,571.52
515,Customer 00515,customer00515@example.test,Australia,2022-01-08,Standard,918.84
516,Customer 00516,customer00516@example.test,United Kingdom,2021-08-26,Premium,1016.98
517,Customer 00517,customer00517@example.test,France,2020-02-22,Premium,6691.91
518,Customer 00518,customer00518@example.test,Brazil,2021-08-20,Standard,8847.56
519,Customer 00519,customer00519@example.test,Germany,2020-08-24,Standard,4938.21
520,Customer 00520,customer00520@example.test,Germany,2022-09-28,Premium,6730.45
521,Customer 00521,customer00521@example.test,Japan,2023-01-19,Premium,3890.43
522,Customer 00522,customer00522@example.test,Japan,2024-12-18,Standard,1956.46
523,Customer 00523,customer00523@example.test,Australia,2022-07-01,Standard,4611.01
524,Customer 00524,customer00524@example.test,Germany,2022-08-10,Premium,8777.40
525,Customer 00525,customer00525@example.test,Australia,2021-07-04,Premium,7887.75
526,Customer 00526,customer00526@example.test,Brazil,2023-11-27,Premium,7005.96
527,Customer 00527,customer00527@example.test,United States,2021-12-05,Standard,7932.02
528,Customer 00528,customer00528@example.test,France,2023-04-22,Basic,639.46
529,Customer 00529,customer00529@example.test,Japan,2024-09-17,Basic,4389.67
530,Customer 00530,customer00530@example.test,United Kingdom,2023-01-01,Basic,9244.81
531,Customer 00531,customer00531@example.test,United Kingdom,2021-04-27,Standard,827.90
532,Customer 00532,customer00532@example.test,Australia,2022-03-19,Basic,5989.67
533,Customer 00533,customer00533@example.test,Canada,2022-11-24,Premium,9953.65
534,Customer 00534,customer00534@example.test,United Kingdom,2024-03-30,Premium,9951.63
535,Customer 00535,customer00535@example.test,France,2020-12-08,Premium,1323.15
536,Customer 00536,customer00536@example.test,Japan,2020-03-28,Premium,7163.08
537,Customer 00537,customer00537@example.test,France,2022-06-10,Basic,1550.61
538,Customer 00538,customer00538@example.test,Germany,2024-09-04,Standard,9550.47
539,Customer 00539,customer00539@example.test,Brazil,2024-01-29,Premium,4069.51
540,Customer 00540,customer00540@example.test,Japan,2023-02-13,Basic,3419.68
541,Customer 00541,customer00541@example.test,Germany,2024-10-20,Basic,4804.12
542,Customer 00542,customer00542@example.test,Australia,2024-11-23,Basic,6533.23
543,Customer 00543,customer00543@example.test,United States,2023-04-18,Standard,1179.84
544,Customer 00544,customer00544@example.test,Canada,2022-04-28,Premium,5941.16
545,Customer 00545,customer00545@example.test,Brazil,2023-04-19,Premium,5900.16
546,Customer 00546,customer00546@example.test,Brazil,2024-05-15,Standard,9096.13
547,Customer 00547,customer00547@example.test,India,2023-01-01,Standard,2769.67
548,Customer 00548,customer00548@example.test,United Kingdom,2022-02-23,Basic,6385.43
549,Customer 00549,customer00549@example.test,Australia,2022-08-26,Premium,2887.92
550,Customer 00550,customer00550@example.test,Canada,2022-04-05,Basic,6382.21
551,Customer 00551,customer00551@example.test,Japan,2023-10-26,Premium,4150.18
552,Customer 00552,customer00552@example.test,India,2024-12-26,Basic,2491.19
553,Customer 00553,customer00553@example.test,United Kingdom,2020-04-10,Standard,9406.05
554,Customer 00554,customer00554@example.test,Australia,2022-02-01,Standard,8570.91
555,Customer 00555,customer00555@example.test,Germany,2024-06-13,Standard,2939.64
556,Customer 00556,customer00556@example.test,United Kingdom,2024-09-22,Basic,7181.19
557,Customer 00557,customer00557@example.test,France,2020-07-20,Premium,3150.76
558,Customer 00558,customer00558@example.test,United Kingdom,2024-03-03,Standard,2825.07
559,Customer 00559,customer00559@example.test,Japan,2024-02-01,Basic,6769.13
560,Customer 00560,customer00560@example.test,France,2020-07-01,Standard,2216.59
561,Customer 00561,customer00561@example.test,Japan,2024-08-14,Basic,5079.93
562,Customer 00562,customer00562@example.test,United States,2024-04-04,Standard,8608.99
563,Customer 00563,customer00563@example.test,United States,2020-04-25,Premium,688.04
564,Customer 00564,customer00564@example.test,United States,2021-09-29,Standard,1422.39
565,Customer 00565,customer00565@example.test,United States,2024-05-17,Basic,303.54
566,Customer 00566,customer00566@example.test,France,2020-12-21,Premium,8776.33
567,Customer 00567,customer00567@example.test,France,2020-04-28,Premium,4786.21
568,Customer 00568,customer00568@example.test,India,2020-04-13,Basic,2087.81
569,Customer 00569,customer00569@example.test,India,2021-07-15,Standard,5296.63
570,Customer 00570,customer00570@example.test,Brazil,2022-03-23,Basic,320.47
